degree,avg,min,max
69,5.284309,0.000000,6.822197
70,5.284781,0.000000,6.822197
71,5.286117,0.000000,6.822197
72,5.292030,0.000000,6.822197
73,5.298025,0.000000,6.822197
74,5.304367,0.000000,6.822197
75,5.309807,0.000000,6.822197
76,5.311149,0.000000,6.822197
77,5.319021,0.000000,6.822197
78,5.321324,0.000000,6.822197
79,5.325778,0.000000,6.822197
80,5.329165,0.000000,6.822197
81,5.332261,0.000000,6.822197
82,5.340289,0.000000,6.822197
83,5.342799,0.000000,6.822197
84,5.352364,0.000000,6.822197
85,5.358284,0.000000,6.822197
86,5.361008,0.000000,6.822197
87,5.362850,0.000000,6.822197
88,5.363982,0.000000,6.822197
89,5.367758,0.000000,6.822197
90,5.374182,0.000000,6.822197
91,5.373079,0.000000,6.822197
92,5.376350,0.000000,6.822197
93,5.377442,0.000000,6.822197
94,5.377293,0.000000,6.822197
95,5.380189,0.000000,6.822197
96,5.386670,0.000000,6.822197
97,5.386306,0.000000,6.822197
98,5.387522,0.000000,6.822197
99,5.387590,0.000000,6.822197
100,5.393076,0.000000,6.822197
101,5.394791,0.000000,6.822197
102,5.396046,0.000000,6.822197
103,5.398084,0.000000,6.822197
104,5.399180,0.000000,6.822197
105,5.404459,0.000000,6.822197
107,5.403974,0.000000,6.822197
108,5.405834,0.000000,6.822197
109,5.410291,0.000000,6.822197
110,5.413452,0.000000,6.822197
111,5.413589,0.000000,6.822197
112,5.414168,0.000000,6.822197
113,5.420075,0.000000,6.822197
114,5.421316,0.000000,6.822197
115,5.422073,0.000000,6.822197
116,5.421890,0.000000,6.822197
117,5.423902,0.000000,6.822197
120,5.432843,0.000000,6.822197
122,5.433016,0.000000,6.822197
123,5.435058,0.000000,6.822197
124,5.444098,0.000000,6.822197
125,5.447140,0.000000,6.822197
126,5.450813,0.000000,6.822197
127,5.452919,0.000000,6.822197
128,5.454118,0.000000,6.822197
129,5.456625,0.000000,6.822197
130,5.459982,0.000000,6.822197
131,5.464604,0.000000,6.822197
132,5.465136,0.000000,6.822197
133,5.466085,0.000000,6.822197
134,5.467438,0.000000,6.822197
135,5.469059,0.000000,6.822197
136,5.469997,0.000000,6.822197
138,5.471785,0.000000,6.822197
139,5.472686,0.000000,6.822197
140,5.473085,0.000000,6.822197
141,5.473926,0.000000,6.822197
143,5.480427,0.000000,6.822197
144,5.480916,0.000000,6.822197
145,5.481772,0.000000,6.822197
146,5.483194,0.000000,6.822197
147,5.491263,0.000000,6.822197
148,5.491637,0.000000,6.822197
149,5.498132,0.000000,6.822197
151,5.500941,0.000000,6.822197
152,5.505159,0.000000,6.822197
154,5.506320,0.000000,6.822197
155,5.507147,0.000000,6.822197
156,5.508431,0.000000,6.822197
157,5.510969,0.000000,6.822197
159,5.512942,0.000000,6.822197
160,5.513026,0.000000,6.822197
163,5.513534,0.000000,6.822197
164,5.515798,0.000000,6.822197
165,5.515941,0.000000,6.822197
166,5.516092,0.000000,6.822197
167,5.517425,0.000000,6.822197
169,5.518714,0.000000,6.822197
170,5.519812,0.000000,6.822197
171,5.524808,0.000000,6.822197
172,5.526287,0.000000,6.822197
173,5.528071,0.000000,6.822197
174,5.530075,0.000000,6.822197
175,5.532968,0.000000,6.822197
177,5.533208,0.000000,6.822197
178,5.535898,0.000000,6.822197
179,5.538216,0.000000,6.822197
180,5.542172,0.000000,6.822197
181,5.547844,0.000000,6.822197
183,5.550217,0.000000,6.822197
184,5.550587,0.000000,6.822197
186,5.552390,0.000000,6.822197
188,5.553001,0.000000,6.822197
189,5.554915,0.000000,6.822197
190,5.555640,0.000000,6.822197
191,5.557839,0.000000,6.822197
192,5.563225,0.000000,6.822197
194,5.563453,0.000000,6.822197
195,5.566685,0.000000,6.822197
196,5.567000,0.000000,6.822197
197,5.570875,0.000000,6.822197
198,5.572928,0.000000,6.822197
199,5.573771,0.000000,6.822197
203,5.574866,0.000000,6.822197
204,5.575080,0.000000,6.822197
205,5.575703,0.000000,6.822197
206,5.580008,0.000000,6.822197
207,5.582689,0.000000,6.822197
209,5.587373,0.000000,6.822197
210,5.593243,0.000000,6.822197
211,5.595469,0.000000,6.822197
212,5.599185,0.000000,6.822197
213,5.599639,0.000000,6.822197
215,5.601065,0.000000,6.822197
218,5.601711,0.000000,6.822197
219,5.603930,0.000000,6.822197
222,5.605160,0.000000,6.822197
223,5.606080,0.000000,6.822197
224,5.606865,0.000000,6.822197
225,5.608985,0.000000,6.822197
226,5.609519,0.000000,6.822197
227,5.610911,0.000000,6.822197
228,5.611070,0.000000,6.822197
233,5.613908,0.000000,6.822197
236,5.615626,0.000000,6.822197
237,5.615919,0.000000,6.822197
239,5.616324,0.000000,6.822197
241,5.617477,0.000000,6.822197
245,5.618411,0.000000,6.822197
246,5.621610,0.000000,6.822197
248,5.622114,0.000000,6.822197
254,5.623605,0.000000,6.822197
258,5.626322,0.000000,6.822197
260,5.627228,0.000000,6.822197
261,5.628253,0.000000,6.822197
262,5.629095,0.000000,6.822197
264,5.629552,0.000000,6.822197
266,5.631379,0.000000,6.822197
268,5.632879,0.000000,6.822197
269,5.633878,0.000000,6.822197
272,5.634585,0.000000,6.822197
273,5.635139,0.000000,6.822197
276,5.636647,0.000000,6.822197
278,5.639170,0.000000,6.822197
281,5.640519,0.000000,6.822197
282,5.641491,0.000000,6.822197
289,5.642415,0.000000,6.822197
290,5.643261,0.000000,6.822197
294,5.644379,0.000000,6.822197
295,5.645599,0.000000,6.822197
300,5.646650,0.000000,6.822197
304,5.646925,0.000000,6.822197
307,5.647830,0.000000,6.822197
309,5.648905,0.000000,6.822197
316,5.648995,0.000000,6.822197
317,5.650580,0.000000,6.822197
318,5.651197,0.000000,6.822197
320,5.653569,0.000000,6.822197
324,5.654931,0.000000,6.822197
334,5.655573,0.000000,6.822197
336,5.655896,0.000000,6.822197
337,5.656721,0.000000,6.822197
340,5.659073,0.000000,6.822197
346,5.659778,0.000000,6.822197
365,5.661633,0.000000,6.822197
370,5.662539,0.000000,6.822197
373,5.663595,0.000000,6.822197
381,5.664327,0.000000,6.822197
385,5.665028,0.000000,6.822197
398,5.665352,0.000000,6.822197
400,5.665738,0.000000,6.822197
408,5.666837,0.000000,6.822197
413,5.668820,0.000000,6.822197
434,5.669888,0.000000,6.822197
442,5.670415,0.000000,6.822197
450,5.671143,0.000000,6.822197
451,5.672767,0.000000,6.822197
465,5.674307,0.000000,6.822197
469,5.674918,0.000000,6.822197
473,5.675568,0.000000,6.822197
474,5.676389,0.000000,6.822197
477,5.676851,0.000000,6.822197
485,5.677801,0.000000,6.822197
492,5.678655,0.000000,6.822197
504,5.678890,0.000000,6.822197
505,5.679636,0.000000,6.822197
514,5.680755,0.000000,6.822197
540,5.681079,0.000000,6.822197
560,5.681709,0.000000,6.822197
592,5.681899,0.000000,6.822197
605,5.682548,0.000000,6.822197
614,5.683073,0.000000,6.822197
635,5.683286,0.000000,6.822197
638,5.683693,0.000000,6.822197
679,5.683831,0.000000,6.822197
683,5.684185,0.000000,6.822197
687,5.684299,0.000000,6.822197
697,5.684379,0.000000,6.822197
720,5.684459,0.000000,6.822197
